;Кривле-Илюшкино(Респ. Башкортостан);34757
;Крымский(Респ. Башкортостан);34754
;Кубагушево(Респ. Башкортостан);34791
;Кубиязы(Респ. Башкортостан);34771
;Кувыкино(Респ. Башкортостан);34780
;Куганакбаш(Респ. Башкортостан);34739
;Кугарчи(Респ. Башкортостан);34785
;Кугарчи(Респ. Башкортостан);34789
;Кудеевский(Респ. Башкортостан);34795
;Куезбашево(Респ. Башкортостан);34745
;Кужанак(Респ. Башкортостан);34785
;Кузбаево(Респ. Башкортостан);34756
;Кузеево(Респ. Башкортостан);34773
;Кузьминовка(Респ. Башкортостан);34746
;Кузяново(Респ. Башкортостан);34794
;Куккуяново(Респ. Башкортостан);34787
;Кулгунино(Респ. Башкортостан);34794
;Кульчурово(Респ. Башкортостан);34751
;Кумертау(Респ. Башкортостан);34761
;Кунакбаево(Респ. Башкортостан);34791
;Кунакулово(Респ. Башкортостан);34743
;Кундашлы(Респ. Башкортостан);34753
;Кундряк(Респ. Башкортостан);34739
;Кунтугушево(Респ. Башкортостан);34753
;Курамино(Респ. Башкортостан);34791
;Кургатово(Респ. Башкортостан);34770
;Кургашла(Респ. Башкортостан);34740
;Курманаево(Респ. Башкортостан);34749
;Куртлыкуль(Респ. Башкортостан);34744
;Кусеево(Респ. Башкортостан);34751
;Кусекеево(Респ. Башкортостан);34784
;Кусимовский Рудник(Респ. Башкортостан);34772
;Кутерем(Респ. Башкортостан);34779
;Кутушево(Респ. Башкортостан);34764
;Кучаш(Респ. Башкортостан);34779
;Кушманаково(Респ. Башкортостан);34756
;Кушнаренково(Респ. Башкортостан);34780
;Куштеряково(Респ. Башкортостан);34742
;Куянтаево(Респ. Башкортостан);34751
;Куяштыр(Респ. Башкортостан);34771
;Кшанны(Респ. Башкортостан);34745
;Кшлау-Елга(Респ. Башкортостан);34771
;Лагерево(Респ. Башкортостан);34763
;Лаклы(Респ. Башкортостан);34763
;Левали(Респ. Башкортостан);34750
;Лемазы(Респ. Башкортостан);34798
;Лемез-Тамак(Респ. Башкортостан);34770
;Ленинское(Респ. Башкортостан);34749
;Лесозавод 2(Респ. Башкортостан);34751
;Леуза(Респ. Башкортостан);34748
;Ломовка(Респ. Башкортостан);34792
;Магинск(Респ. Башкортостан);34744
;Майгаза(Респ. Башкортостан);34750
;Майский(Респ. Башкортостан);34795
;Макан(Респ. Башкортостан);34758
;Макарово(Респ. Башкортостан);34794
;Максим Горький(Респ. Башкортостан);34774
;Максима Горького Совхоз(Респ. Башкортостан);34786
;Максимовка(Респ. Башкортостан);3473
;Максимово(Респ. Башкортостан);34760
;Максютово(Респ. Башкортостан);34789
;Малая Александровка(Респ. Башкортостан);34786
;Малиновка(Респ. Башкортостан);34786
;Малое Ибраево(Респ. Башкортостан);34745
;Малоказаккулово(Респ. Башкортостан);34791
;Малонакаряково(Респ. Башкортостан);34749
;Малояз(Респ. Башкортостан);34763
;Малый Седяк(Респ. Башкортостан);34743
;Мансурово(Респ. Башкортостан);34791
;Манышта(Респ. Башкортостан);34792
;Матраево(Респ. Башкортостан);34752
;Маядык(Респ. Башкортостан);34787
;Маядыково(Респ. Башкортостан);34784
;Межгорье(Респ. Башкортостан);34792
;Мелеуз(Респ. Башкортостан);34764
;Мендим(Респ. Башкортостан);34740
;Мендяново(Респ. Башкортостан);34754
;Менеузтамак(Респ. Башкортостан);34788
;Мерясово(Респ. Башкортостан);34751
;Месели(Респ. Башкортостан);34745
;Месягутово(Респ. Башкортостан);34760
;Месягутово(Респ. Башкортостан);34798
;Метевбаш(Респ. Башкортостан);34786
;Метели(Респ. Башкортостан);34798
;Мечетлино(Респ. Башкортостан);34763
;Мещегарово(Респ. Башкортостан);34763
;Микяшево(Респ. Башкортостан);34768
;Миловка(Респ. Башкортостан);347
;Миндяк(Респ. Башкортостан);34791
;Минзитарово(Респ. Башкортостан);34795
;Миништы(Респ. Башкортостан);34787
;Мирный(Респ. Башкортостан);34747
;Митро-Аюповское(Респ. Башкортостан);34796
;Митрофановка(Респ. Башкортостан);34798
;Михайловка(Респ. Башкортостан);34772
;Мичуринск(Респ. Башкортостан);34769
;Мишкино(Респ. Башкортостан);34749
;Миякибашево(Респ. Башкортостан);34788
;Миякинская(Респ. Башкортостан);34788
;Миякинский Совхоз(Респ. Башкортостан);34788
;Миякитамак(Респ. Башкортостан);34718
;Молоканово(Респ. Башкортостан);34757
;Москово(Респ. Башкортостан);34787
;Мраково(Респ. Башкортостан);34740
;Мраково(Респ. Башкортостан);34789
;Музяк(Респ. Башкортостан);34759
;Мулдакаево(Респ. Башкортостан);34791
;Мурапталово(Респ. Башкортостан);34757
;Мурсалимкино(Респ. Башкортостан);34763
;Мустафино(Респ. Башкортостан);34742
;Мустафино(Респ. Башкортостан);34739
;Нагайбаково(Респ. Башкортостан);34742
;Нагретдиново(Респ. Башкортостан);34744
;Надеждино(Респ. Башкортостан);34779
;Насибаш(Респ. Башкортостан);34763
;Наумкино(Респ. Башкортостан);34745
;Наумовка(Респ. Башкортостан);3473
;Наурузово(Респ. Башкортостан);34791
;Нефтекамск(Респ. Башкортостан);34783
;Нигаматово(Респ. Башкортостан);34751
;Нигматулино(Респ. Башкортостан);34754
;Нижегородка(Респ. Башкортостан);347
;Нижнеаташево(Респ. Башкортостан);34787
;Нижнебалтачево(Респ. Башкортостан);34778
;Нижнебиккузино(Респ. Башкортостан);34789
;Нижнее Аврюзово(Респ. Башкортостан);34754
;Нижнее Бобино(Респ. Башкортостан);34770
;Нижнезавитово(Респ. Башкортостан);34769
;Нижнекарышево(Респ. Башкортостан);34753
;Нижнеманчарово(Респ. Башкортостан);34787
;Нижнесикиязово(Респ. Башкортостан);34753
;Нижнетроицкий(Респ. Башкортостан);34782
;Нижнеулу-Елга(Респ. Башкортостан);34741
;Нижнеутяшево(Респ. Башкортостан);34750
;Нижнечерекулево(Респ. Башкортостан);34762
;Нижние Бишинды(Респ. Башкортостан);34782
;Нижние Киги(Респ. Башкортостан);34748
;Нижние Лемезы(Респ. Башкортостан);34795
;Нижние Ташлы(Респ. Башкортостан);34769
;Нижний Авзян(Респ. Башкортостан);34792
;Нижний Искуш(Респ. Башкортостан);34750
;Нижний Качмаш(Респ. Башкортостан);34779
;Нижний Ташбукан(Респ. Башкортостан);34740
;Никифарово(Респ. Башкортостан);34754
;Николаевка(Респ. Башкортостан);34792
;Николо-Березовка(Респ. Башкортостан);34759
;Никольское(Респ. Башкортостан);34773
;Нимислярово(Респ. Башкортостан);34776
;Новая(Респ. Башкортостан);34797
;Новая Бура(Респ. Башкортостан);34759
;Новая Васильевка(Респ. Башкортостан);34743
;Новая Отрадовка(Респ. Башкортостан);3473
;Новоакбулатово(Респ. Башкортостан);34749
;Новоаптиково(Респ. Башкортостан);34794
;Новобайрамгулово(Респ. Башкортостан);34791
;Новобалтачево(Респ. Башкортостан);34796
;Новобелокатай(Респ. Башкортостан);34750
;Новобикметово(Респ. Башкортостан);34756
;Новобиктово(Респ. Башкортостан);34787
;Новобирючево(Респ. Башкортостан);34776
;Новое Барятино(Респ. Башкортостан);3473
;Новокабаново(Респ. Башкортостан);34759
;Новокангышево(Респ. Башкортостан);34787
;Новокатаево(Респ. Башкортостан);34742
;Новокизганово(Респ. Башкортостан);34756
;Новокильбахтино(Респ. Башкортостан);34779
;Новокулево(Респ. Башкортостан);34776
;Новокурмашево(Респ. Башкортостан);34780
;Новокутово(Респ. Башкортостан);34796
;Новомедведево(Респ. Башкортостан);34762
;Новомещерово(Респ. Башкортостан);34770
;Новомихайловский(Респ. Башкортостан);34743
;Новомуллакаево(Респ. Башкортостан);34744
;Новомунасипово(Респ. Башкортостан);34755
;Новомусино(Респ. Башкортостан);34757
;Новомуслюмово(Респ. Башкортостан);34770
;Новонагаево(Респ. Башкортостан);34759
;Новонадеждино(Респ. Башкортостан);34766
;Новопетровское(Респ. Башкортостан);34789
;Новоселка(Респ. Башкортостан);34746
;Новосепяшево(Респ. Башкортостан);34754
;Новософиевка(Респ. Башкортостан);34746
;Новотазларово(Респ. Башкортостан);34756
;Новотроицкое(Респ. Башкортостан);34749
;Новотроицкое(Респ. Башкортостан);34797
;Новоурсаево(Респ. Башкортостан);34742
;Новофедоровское(Респ. Башкортостан);3473
;Новохвалынский(Респ. Башкортостан);34789
;Новошахово(Респ. Башкортостан);34741
;Новоянмурзино(Респ. Башкортостан);34753
;Новоянсаитово(Респ. Башкортостан);34744
;Новояушево(Респ. Башкортостан);34770
;Новые Ишлы(Респ. Башкортостан);34788
;Новые Карамалы(Респ. Башкортостан);34745
;Новые Карамалы(Респ. Башкортостан);34788
;Новые Карьявды(Респ. Башкортостан);34796
;Новые Киешки(Респ. Башкортостан);34765
;Новые Сулли(Респ. Башкортостан);34741
;Новые Татышлы(Респ. Башкортостан);34778
;Новые Чебенки(Респ. Башкортостан);34785
;Новый Артаул(Респ. Башкортостан);34760
;Новый Бердяш(Респ. Башкортостан);34744
;Новый Зирган(Респ. Башкортостан);34758
;Новый Каинлык(Респ. Башкортостан);34759
;Новый Краснояр(Респ. Башкортостан);3473
;Новый Субай(Респ. Башкортостан);34776
;Ногуши(Респ. Башкортостан);34750
;Нордовка(Респ. Башкортостан);34764
;Норкино(Респ. Башкортостан);34753
;Нугуш(Респ. Башкортостан);34764
;Нуреево(Респ. Башкортостан);34769
;Нурлино(Респ. Башкортостан);347
;Озерки(Респ. Башкортостан);34744
;Озерный(Респ. Башкортостан);34791
;Озеро(Респ. Башкортостан);34798
;Октябрьск(Респ. Башкортостан);34770
;Орловка(Респ. Башкортостан);34760
;Осиновка(Респ. Башкортостан);34784
;Осиповка(Респ. Башкортостан);34766
;Охлебинино(Респ. Башкортостан);34795
;Павловка(Респ. Башкортостан);34740
;Пахарь(Респ. Башкортостан);34786
;Первое Иткулово(Респ. Башкортостан);34751
;Первомайск(Респ. Башкортостан);34776
;Первомайский(Респ. Башкортостан);34747
;Первомайский(Респ. Башкортостан);34763
;Первомайский(Респ. Башкортостан);3473
;Первушино(Респ. Башкортостан);34780
;Петровка(Респ. Башкортостан);34752
;Петровское(Респ. Башкортостан);34794
;Печенкино(Респ. Башкортостан);34784
;Писарево(Респ. Башкортостан);34769
;Питяково(Респ. Башкортостан);34784
;Побоище(Респ. Башкортостан);34789
;Подгорное(Респ. Башкортостан);34789
;Подлесное(Респ. Башкортостан);3473
;Подлубово(Респ. Башкортостан);34744
;Подлубово(Респ. Башкортостан);34765
;Подольск(Респ. Башкортостан);34758
;Подымалово(Респ. Башкортостан);347
;Покровка(Респ. Башкортостан);34766
;Покровка(Респ. Башкортостан);3473
;Покровка(Респ. Башкортостан);34746
;Поляковка(Респ. Башкортостан);34768
;Поляковка(Респ. Башкортостан);34791
;Преображеновка(Респ. Башкортостан);3473
;Прибельский(Респ. Башкортостан);34765
;Приуралье(Респ. Башкортостан);34774
;Пришиб(Респ. Башкортостан);34747
;Приютово(Респ. Башкортостан);34786
;Пятилетка(Респ. Башкортостан);34795
;Раево(Респ. Башкортостан);34768
;Раевский(Респ. Башкортостан);34754
;Рапатово(Респ. Башкортостан);34796
;Рассвет(Респ. Башкортостан);34768
;Редькино(Респ. Башкортостан);34759
;Резяпово(Респ. Башкортостан);34796
;Рефанды(Респ. Башкортостан);34749
;Родина(Респ. Башкортостан);34740
;Рощинский(Респ. Башкортостан);3473
;Рсаево(Респ. Башкортостан);34762
;Русский Юрмаш(Респ. Башкортостан);347
;Рухтино(Респ. Башкортостан);34798
;Рысаево(Респ. Башкортостан);34791
;Рязановка(Респ. Башкортостан);3473
;Рятамак(Респ. Башкортостан);34741
;Сабаево(Респ. Башкортостан);34773
;Сабирово(Респ. Башкортостан);34752
;Савалеево(Респ. Башкортостан);34765
;Савкияз(Респ. Башкортостан);34778
;Саитбаба(Респ. Башкортостан);34740
;Сайраново(Респ. Башкортостан);34794
;Сайраново(Респ. Башкортостан);34782
;Сайраново(Респ. Башкортостан);34797
;Сакты(Респ. Башкортостан);34769
;Салават(Респ. Башкортостан);34763
;Салихово(Респ. Башкортостан);34794
;Сальевка(Респ. Башкортостан);34798
;Самарское(Респ. Башкортостан);34758
;Сандугач(Респ. Башкортостан);34760
;Сараево(Респ. Башкортостан);34754
;Сарва(Респ. Башкортостан);34776
;Саргая(Респ. Башкортостан);34755
;Сарышево(Респ. Башкортостан);34764
;Сатыево(Респ. Башкортостан);34788
;Саузбаш(Респ. Башкортостан);34759
;Сафарово(Респ. Башкортостан);34791
;Сафарово(Респ. Башкортостан);34797
;Сахаево(Респ. Башкортостан);34765
;Свобода(Респ. Башкортостан);34757
;Севадыбашево(Респ. Башкортостан);34773
;Седяш(Респ. Башкортостан);34744
;Сейтяково(Респ. Башкортостан);34753
;Семенкино(Респ. Башкортостан);34745
;Семеновский Рудник(Респ. Башкортостан);34751
;Семено-Макарово(Респ. Башкортостан);34741
;Семено-Петровское(Респ. Башкортостан);34789
;Семилетка(Респ. Башкортостан);34787
;Серафимовский(Респ. Башкортостан);34782
;Серафимовский(Респ. Башкортостан);34782
;Сергеевка(Респ. Башкортостан);34773
;Серегулово(Респ. Башкортостан);34785
;Серменево(Респ. Башкортостан);34792
;Сибай(Респ. Башкортостан);34775
;Сикияз(Респ. Башкортостан);34798
;Силантьево(Респ. Башкортостан);34784
;Симский(Респ. Башкортостан);34765
;Сихонкино(Респ. Башкортостан);34765
;Скворчиха(Респ. Башкортостан);34794
;Слак(Респ. Башкортостан);34754
;Слакбаш(Респ. Башкортостан);34786
;Смаково(Респ. Башкортостан);34764
;Смычка Совхоз(Респ. Башкортостан);34797
;Сосновка(Респ. Башкортостан);34751
;Сосновка(Респ. Башкортостан);34792
;Спартак(Респ. Башкортостан);34741
;Средние Карамалы(Респ. Башкортостан);34741
;Старая Мушта(Респ. Башкортостан);34759
;Старая Отрада(Респ. Башкортостан);34757
;Староабсалямово(Респ. Башкортостан);34745
;Староакбулатово(Респ. Башкортостан);34778
;Старобабичево(Респ. Башкортостан);34765
;Старобазаново(Респ. Башкортостан);34784
;Старобалтачево(Респ. Башкортостан);34753
;Старобаскаково(Респ. Башкортостан);34780
;Старобаширово(Респ. Башкортостан);34796
;Старобелокатай(Респ. Башкортостан);34750
;Старобикметово(Респ. Башкортостан);34756
;Старобурново(Респ. Башкортостан);34784
;Старогумерово(Респ. Башкортостан);34780
;Старогусево(Респ. Башкортостан);34742
;Стародюмеево(Респ. Башкортостан);34762
;Старое Азмеево(Респ. Башкортостан);34742
;Староиликово(Респ. Башкортостан);34766
;Старокалмашево(Респ. Башкортостан);34796
;Старокостеево(Респ. Башкортостан);34742
;Старокудашево(Респ. Башкортостан);34760
;Старокуктово(Респ. Башкортостан);34762
;Старокулево(Респ. Башкортостан);34776
;Старокурмашево(Респ. Башкортостан);34780
;Старокуручево(Респ. Башкортостан);34742
;Старокучербаево(Респ. Башкортостан);34747
;Старомусино(Респ. Башкортостан);34765
;Старомусино(Респ. Башкортостан);34797
;Старонадеждино(Респ. Башкортостан);34766
;Старосеменкино(Респ. Башкортостан);34786
;Старосубхангулово(Респ. Башкортостан);34755
;Старотавларово(Респ. Башкортостан);34773
;Старотимкино(Респ. Башкортостан);34753
;Старотумбагушево(Респ. Башкортостан);34769
;Старотураево(Респ. Башкортостан);34741
;Староянбаево(Респ. Башкортостан);34753
;Староянзигитово(Респ. Башкортостан);34759
;Староянтузово(Респ. Башкортостан);34787
;Старояшево(Респ. Башкортостан);34779
;Старые Багазы(Респ. Башкортостан);34744
;Старые Богады(Респ. Башкортостан);34773
;Старые Казанчи(Респ. Башкортостан);34771
;Старые Камышлы(Респ. Башкортостан);34780
;Старые Маты(Респ. Башкортостан);34742
;Старые Санны(Респ. Башкортостан);34747
;Старые Туймазы(Респ. Башкортостан);34782
;Старые Тукмаклы(Респ. Башкортостан);34780
;Старые Турбаслы(Респ. Башкортостан);34766
;Старые Шарашли(Респ. Башкортостан);34742
;Старый Акбуляк(Респ. Башкортостан);34744
;Старый Калкаш(Респ. Башкортостан);34739
;Старый Курдым(Респ. Башкортостан);34778
;Старый Кызыл-Яр(Респ. Башкортостан);34778
;Старый Мутабаш(Респ. Башкортостан);34771
;Старый Сибай(Респ. Башкортостан);34751
;Степановка(Респ. Башкортостан);34745
;Степной(Респ. Башкортостан);34758
;Стерлибашево(Респ. Башкортостан);34739
;Стерлитамак(Респ. Башкортостан);3473
;Стерлитамакский Совхоз(Респ. Башкортостан);3473
;Субханкулово(Респ. Башкортостан);34782
;Суккулово(Респ. Башкортостан);34787
;Суккулово(Респ. Башкортостан);34741
;Султанаево(Респ. Башкортостан);34780
;Султанбеково(Респ. Башкортостан);34771
;Султанмуратово(Респ. Башкортостан);34745
;Суслово(Респ. Башкортостан);34784
;Суук-Чишма(Респ. Башкортостан);34765
;Сухоречка(Респ. Башкортостан);34743
;Сюльтино(Респ. Башкортостан);34762
;Табынское(Респ. Башкортостан);34740
;Тавричанка(Респ. Башкортостан);34754
;Тавтиманово(Респ. Башкортостан);34795
;Тазеево(Респ. Башкортостан);34762
;Тазларово(Респ. Башкортостан);34785
;Таймасово(Респ. Башкортостан);34757
;Таймеево(Респ. Башкортостан);34763
;Таймурзино(Респ. Башкортостан);34787
;Тайняшево(Респ. Башкортостан);34796
;Тактагулово(Респ. Башкортостан);34742
;Талалаевка(Респ. Башкортостан);3473
;Талачево(Респ. Башкортостан);3473
;Талог(Респ. Башкортостан);34771
;Тамьян-Таймас(Респ. Башкортостан);34788
;Тан(Респ. Башкортостан);34747
;Тангатарово(Респ. Башкортостан);34756
;Таптыково(Респ. Башкортостан);347
;Тарказы(Респ. Башкортостан);34741
;Тастуба(Респ. Башкортостан);34798
;Татарбаево(Респ. Башкортостан);34749
;Татар-Улканово(Респ. Башкортостан);34782
;Татлыбаево(Респ. Башкортостан);34751
;Татыр-Узяк(Респ. Башкортостан);34758
;Ташбулатово(Респ. Башкортостан);34772
;Ташкиново(Респ. Башкортостан);34783
;Ташла(Респ. Башкортостан);34740
;Ташлы(Респ. Башкортостан);34754
;Ташлыкуль(Респ. Башкортостан);34745
;Таштамак(Респ. Башкортостан);34745
;Таштимерово(Респ. Башкортостан);34772
;Теляшево(Респ. Башкортостан);34770
;Темясово(Респ. Башкортостан);34751
;Теняево(Респ. Башкортостан);34746
;Тепляки(Респ. Башкортостан);34756
;Терменево(Респ. Башкортостан);34763
;Тимашевка(Респ. Башкортостан);34794
;Тирлянский(Респ. Башкортостан);34792
;Тляумбетово(Респ. Башкортостан);34789
;Толбазы(Респ. Башкортостан);34745
;Толпарово(Респ. Башкортостан);34740
;Тошкурово(Респ. Башкортостан);34753
;Троицкий 2-ой(Респ. Башкортостан);34747
;Троицкое(Респ. Башкортостан);34764
;Трунтаишево(Респ. Башкортостан);34754
;Тряпино(Респ. Башкортостан);34745
;Тубинский(Респ. Башкортостан);34751
;Тугаево(Респ. Башкортостан);34740
;Тугузлы(Респ. Башкортостан);34748
;Тузлукуш(Респ. Башкортостан);34786
;Тузлукушево(Респ. Башкортостан);34796
;Туймазы(Респ. Башкортостан);34782
;Тукаево(Респ. Башкортостан);34745
;Тукаево(Респ. Башкортостан);34782
;Тукан(Респ. Башкортостан);34792
;Туктагулово(Респ. Башкортостан);34782
;Тульгузбаш(Респ. Башкортостан);34771
;Турбаслы(Респ. Башкортостан);34795
;Туркменево 1-е(Респ. Башкортостан);34751
;Турмаево(Респ. Башкортостан);34739
;Турналы(Респ. Башкортостан);34763
;Турсагали(Респ. Башкортостан);34745
;Турумбет(Респ. Башкортостан);34745
;Турушла(Респ. Башкортостан);34766
;Тучубаево(Респ. Башкортостан);34753
;Тынбаево(Респ. Башкортостан);34749
;Тюльди(Респ. Башкортостан);34779
;Тюменяк(Респ. Башкортостан);34782
;Тюрюшево(Респ. Башкортостан);34773
;Тюрюшля(Респ. Башкортостан);3473
;Тятер-Арасланово(Респ. Башкортостан);34739
;Угузево(Респ. Башкортостан);34784
;Удельно-Дуваней(Респ. Башкортостан);34766
;Удрякбаш(Респ. Башкортостан);34747
;Узбяково(Респ. Башкортостан);34740
;Узунларово(Респ. Башкортостан);34774
;Узя(Респ. Башкортостан);34764
;Узян(Респ. Башкортостан);34792
;Узянбаш(Респ. Башкортостан);34792
;Улу-Елга(Респ. Башкортостан);34792
;Улу-Теляк(Респ. Башкортостан);34795
;Улькунды(Респ. Башкортостан);34798
;Уразбахты(Респ. Башкортостан);34797
;Уразово(Респ. Башкортостан);34791
;Урал(Респ. Башкортостан);34765
;Уральск(Респ. Башкортостан);34791
;Ургала(Респ. Башкортостан);34750
;Ургуш(Респ. Башкортостан);34744
;Урзайбаш(Респ. Башкортостан);34773
;Урман(Респ. Башкортостан);34795
;Урманаево(Респ. Башкортостан);34742
;Урман-Бишкадак(Респ. Башкортостан);34794
;Урмантау(Респ. Башкортостан);34763
;Урметово(Респ. Башкортостан);34762
;Урмиязы(Респ. Башкортостан);34771
;Урняк(Респ. Башкортостан);34796
;Уртакуль(Респ. Башкортостан);34773
;Уршак(Респ. Башкортостан);34788
;Уршакбашкарамалы(Респ. Башкортостан);34788
;Уръяды(Респ. Башкортостан);34749
;Усень-Ивановское(Респ. Башкортостан);34786
;Усман-Ташлы(Респ. Башкортостан);34741
;Усть-Табаска(Респ. Башкортостан);34798
;Утягулово(Респ. Башкортостан);34785
;Утяково(Респ. Башкортостан);34740
;Уфимский(Респ. Башкортостан);34758
;Учалы(Респ. Башкортостан);34791
;Учалы-Село(Респ. Башкортостан);34791
;Учпили(Респ. Башкортостан);34787
;Уязыбашево(Респ. Башкортостан);34788
;Уязытамак(Респ. Башкортостан);34782
;Федоровка(Респ. Башкортостан);34758
;Федоровка(Респ. Башкортостан);34746
;Халикеево(Респ. Башкортостан);34739
;Халилово(Респ. Башкортостан);34772
;Хамитово(Респ. Башкортостан);34772
;Хлебодаровка(Респ. Башкортостан);34764
;Целинное(Респ. Башкортостан);34758
;Целинный(Респ. Башкортостан);34772
;Чалмалы(Респ. Башкортостан);34769
;Чандар(Респ. Башкортостан);34776
;Чебенли(Респ. Башкортостан);34754
;Чебыково(Респ. Башкортостан);34749
;Чекмагуш(Респ. Башкортостан);34796
;Челканово(Респ. Башкортостан);34756
;Черкассы(Респ. Башкортостан);347
;Чернолесовский(Респ. Башкортостан);347
;Чесноковка(Респ. Башкортостан);347
;Чехова им.Санаторий(Респ. Башкортостан);34754
;Чишма(Респ. Башкортостан);34784
;Чишма(Респ. Башкортостан);34787
;Чубукаран(Респ. Башкортостан);34786
;Чувалкипово(Респ. Башкортостан);34797
;Чуваш-Кубово(Респ. Башкортостан);34795
;Чувашский Нагадак(Респ. Башкортостан);34745
;Чукадыбашево(Респ. Башкортостан);34782
;Чумара(Респ. Башкортостан);34779
;Чураево(Респ. Башкортостан);34749
;Чуракаево(Респ. Башкортостан);34754
;Чуюнчи(Респ. Башкортостан);34768
;Шабагиш(Респ. Башкортостан);34757
;Шавьяды(Респ. Башкортостан);34753
;Шаймуратово(Респ. Башкортостан);34765
;Шакарла(Респ. Башкортостан);34750
;Шакировка(Респ. Башкортостан);34774
;Шаран(Респ. Башкортостан);34769
;Шарипово(Респ. Башкортостан);34780
;Шарлык(Респ. Башкортостан);34747
;Шаровка(Респ. Башкортостан);34786
;Шатмантамак(Респ. Башкортостан);34788
;Шафраново(Респ. Башкортостан);34754
;Шигаево(Респ. Башкортостан);34792
;Шингак-Куль(Респ. Башкортостан);34797
;Штанды(Респ. Башкортостан);34753
;Шудек(Респ. Башкортостан);34760
;Шулганово(Респ. Башкортостан);34778
;Шушнур(Респ. Башкортостан);34759
;Южный Совхоз(Респ. Башкортостан);34743
;Юзимяново(Респ. Башкортостан);34740
;Юкаликулево(Респ. Башкортостан);34748
;Юлдыбаево(Респ. Башкортостан);34752
;Юлук(Респ. Башкортостан);34751
;Юлуково(Респ. Башкортостан);34740
;Юмагужино(Респ. Башкортостан);34752
;Юмагузино(Респ. Башкортостан);34789
;Юмадыбаш(Респ. Башкортостан);34769
;Юматово Санаторий(Респ. Башкортостан);347
;Юмашево(Респ. Башкортостан);34751
;Юмашево(Респ. Башкортостан);34796
;Юность(Респ. Башкортостан);34769
;Юнусово(Респ. Башкортостан);34770
;Юрматы(Респ. Башкортостан);34746
;Юсупово(Респ. Башкортостан);34787
;Ябалаково(Респ. Башкортостан);34762
;Явгильдино(Респ. Башкортостан);34744
;Языково(Респ. Башкортостан);34747
;Якты-Куль(Респ. Башкортостан);34772
;Якупово(Респ. Башкортостан);34773
;Якшимбетово(Респ. Башкортостан);34757
;Ялангачево(Респ. Башкортостан);34753
;Ялгыз-Нарат(Респ. Башкортостан);34778
;Ялчино(Респ. Башкортостан);34789
;Ямады(Респ. Башкортостан);34760
;Ямакай(Респ. Башкортостан);34747
;Ямансаз(Респ. Башкортостан);34752
;Янагушево(Респ. Башкортостан);34749
;Янаул(Респ. Башкортостан);34760
;Янгантау Санаторий(Респ. Башкортостан);34763
;Янгильский Совхоз(Респ. Башкортостан);34772
;Янгискаин(Респ. Башкортостан);34740
;Янгурча(Респ. Башкортостан);34739
;Янтышево(Респ. Башкортостан);34758
;Яныбаево(Респ. Башкортостан);34750
;Яныбаево(Респ. Башкортостан);34785
;Ярославка(Респ. Башкортостан);34798
;Яшерганово(Респ. Башкортостан);34739
===============
;Белгород(Белгородская обл.);4722
;Алексеевка(Белгородская обл.);47234
;Борисовка(Белгородская обл.);47246
;Валуйки(Белгородская обл.);47236
;Вейделевка(Белгородская обл.);47237
;Волоконовка(Белгородская обл.);47235
;Грайворон(Белгородская обл.);47261
;Губкин(Белгородская обл.);47241
;Ивня(Белгородская обл.);47243
;Короча(Белгородская обл.);47231
;Красногвардейское(Белгородская обл.);47247
;Красное(Белгородская обл.);47262
;Новый Оскол(Белгородская обл.);47233
;Прохоровка(Белгородская обл.);47242
;Ракитное(Белгородская обл.);47245
;Ровеньки(Белгородская обл.);47238
;Старый Оскол(Белгородская обл.);4725
;Строитель(Белгородская обл.);47244
;Чернянка(Белгородская обл.);47232
;Шебекино(Белгородская обл.);47248
;Айдар(Белгородская обл.);47238
;Акулиновка(Белгородская обл.);47246
;Алейниково(Белгородская обл.);47234
;Александровка(Белгородская обл.);47232
;Александровка(Белгородская обл.);47248
;Алексеевка(Белгородская обл.);47234
;Андреевка(Белгородская обл.);47232
;Анновка(Белгородская обл.);47231
;Арнаутово(Белгородская обл.);47247
;Архангельское(Белгородская обл.);47248
;Афанасово(Белгородская обл.);47231
;Афанасьевка(Белгородская обл.);47234
;Байцуры(Белгородская обл.);47246
;Барсучье(Белгородская обл.);47238
;Батрацкая Дача(Белгородская обл.);47248
;Безымено(Белгородская обл.);47261
;Белгород(Белгородская обл.);4722
;Беленихино(Белгородская обл.);47242
;Беленькое(Белгородская обл.);47246
;Беловское(Белгородская обл.);4722
;Беломестное(Белгородская обл.);4722
;Белый Колодезь(Белгородская обл.);47237
;Белый Плес(Белгородская обл.);47237
;Белянка(Белгородская обл.);47248
;Береговое-Второе(Белгородская обл.);47242
;Береговое-Первое(Белгородская обл.);47242
;Березовка(Белгородская обл.);47246
;Бершаково(Белгородская обл.);47248
;Бессоновка(Белгородская обл.);4722
;Бехтеевка(Белгородская обл.);47231
;Бирюч(Белгородская обл.);47247
;Ближняя Игуменка(Белгородская обл.);4722
;Бобрава(Белгородская обл.);47245
;Бобровы Дворы(Белгородская обл.);47241
;Богатое(Белгородская обл.);47243
;Богдановка(Белгородская обл.);47233
;Богородское(Белгородская обл.);47233
;Богословка(Белгородская обл.);47241
;Божково(Белгородская обл.);47234
;Большая Халань(Белгородская обл.);47231
;Большебыково(Белгородская обл.);47247
;Большетроицкое(Белгородская обл.);47248
;Большие Липяги(Белгородская обл.);47237
;Большое(Белгородская обл.);47262
;Большое Городище(Белгородская обл.);47248
